Epoch JD,Date UTC,Semi-major axis au,Eccentricity,Inclination degrees,Longitude of asc. node degrees,Argument of periapsis degrees,Mean Anomaly degrees,True Anomaly degrees
2458595.5,2019-04-22 00:00:00,1.3248957817144,0.25576717168923,1.0775122123902,317.09244729711,177.48184091791,285.6639924118,256.16140854798
2458596.5,2019-04-23 00:00:00,1.3248963760004,0.25576692301855,1.0775121687052,317.09243921892,177.48173574136,286.31037460086,256.79384607756
2458597.5,2019-04-24 00:00:00,1.3248969676772,0.25576667922346,1.0775121288814,317.09243153559,177.48163023264,286.95675624583,257.4299963332
2458598.5,2019-04-25 00:00:00,1.3248975565298,0.2557664403522,1.0775120926763,317.09242423406,177.48152445274,287.60313730864,258.06990162482
2458599.5,2019-04-26 00:00:00,1.324898142339,0.25576620645259,1.0775120598511,317.09241730008,177.48141846498,288.24951775083,258.71360448746
2458600.5,2019-04-27 00:00:00,1.3248987248805,0.25576597757223,1.0775120301704,317.092410718,177.4813123355,288.89589753339,259.36114766956
2458601.5,2019-04-28 00:00:00,1.3248993039232,0.25576575375859,1.0775120034026,317.09240447049,177.48120613385,289.54227661648,260.01257412034
2458602.5,2019-04-29 00:00:00,1.3248998792274,0.25576553505906,1.0775119793202,317.0923985382,177.48109993363,290.18865495911,260.6679269763
2458603.5,2019-04-30 00:00:00,1.3249004505423,0.25576532152083,1.0775119576994,317.09239289947,177.48099381326,290.83503251881,261.32724954682
2458604.5,2019-05-01 00:00:00,1.3249010176038,0.25576511319061,1.0775119383215,317.09238752978,177.48088785694,291.4814092512,261.99058529871
2458605.5,2019-05-02 00:00:00,1.3249015801307,0.25576491011418,1.077511920973,317.09238240136,177.48078215564,292.12778510941,262.65797783979
2458606.5,2019-05-03 00:00:00,1.3249021378214,0.25576471233554,1.0775119054472,317.09237748252,177.48067680837,292.77416004358,263.32947090142
2458607.5,2019-05-04 00:00:00,1.3249026903488,0.25576451989579,1.0775118915455,317.09237273699,177.4805719235,293.42053400004,264.00510831984
2458608.5,2019-05-05 00:00:00,1.3249032373554,0.25576433283145,1.0775118790796,317.09236812324,177.48046762033,294.06690692065,264.6849340165
2458609.5,2019-05-06 00:00:00,1.324903778447,0.25576415117222,1.0775118678747,317.09236359353,177.48036403072,294.71327874176,265.36899197708
2458610.5,2019-05-07 00:00:00,1.3249043131861,0.255763974938,1.0775118577728,317.09235909315,177.48026130091,295.35964939335,266.05732622946
2458611.5,2019-05-08 00:00:00,1.3249048410837,0.25576380413491,1.0775118486377,317.09235455934,177.48015959331,296.00601879787,266.74998082036
2458612.5,2019-05-09 00:00:00,1.3249053615918,0.25576363875073,1.0775118403609,317.09234992052,177.48005908825,296.65238686925,267.44699979094
2458613.5,2019-05-10 00:00:00,1.3249058740944,0.2557634787486,1.0775118328691,317.09234509528,177.47995998567,297.29875351173,268.14842715112
2458614.5,2019-05-11 00:00:00,1.3249063778991,0.25576332406004,1.0775118261322,317.09233999173,177.47986250631,297.94511861897,268.85430685283
2458615.5,2019-05-12 00:00:00,1.3249068722294,0.25576317457669,1.0775118201736,317.09233450703,177.47976689233,298.59148207331,269.56468276234
2458616.5,2019-05-13 00:00:00,1.3249073562192,0.25576303014115,1.0775118150811,317.09232852736,177.47967340706,299.23784374538,270.27959863157
